investor_id,amfi_code,transaction_date,transaction_type,amount_inr,kyc_status
INV101455,120504,2024-06-03,SIP,2087,Verified
INV101455,120504,2024-06-24,SIP,1961,Verified
INV101455,120504,2024-07-23,SIP,1976,Verified
INV101455,120504,2024-08-18,SIP,1935,Verified
INV101455,120504,2024-09-19,SIP,2046,Verified
INV101455,120504,2024-10-19,SIP,1900,Verified
INV101455,120504,2024-11-21,SIP,2078,Verified
INV101455,120504,2024-12-25,SIP,1922,Verified
INV101455,120504,2025-02-07,SIP,2022,Verified
INV101455,120504,2025-03-05,SIP,2237,Verified
INV101455,120504,2025-04-06,SIP,2020,Verified
INV101455,120504,2025-05-07,SIP,2128,Verified
INV101455,120504,2025-06-07,SIP,1828,Verified
INV101455,120504,2025-07-06,SIP,2089,Verified
INV101455,120503,2025-07-11,Lumpsum,5000,Verified
INV101455,120504,2025-08-04,SIP,1902,Verified
INV101455,120504,2025-09-02,SIP,2086,Verified
INV101455,120504,2025-10-07,SIP,1890,Verified
INV101455,120504,2025-11-01,SIP,1995,Verified
INV101455,120504,2025-11-28,SIP,1943,Verified
INV101455,120504,2025-12-26,SIP,2076,Verified
INV101455,120504,2026-01-21,SIP,1884,Verified
INV101455,120504,2026-02-14,Redemption,20000,Verified
INV101455,120504,2026-02-17,SIP,1849,Verified
INV101455,120504,2026-03-19,SIP,2010,Verified
INV101455,120504,2026-04-22,SIP,1895,Verified
INV101455,120504,2026-05-22,SIP,2033,Verified
INV101456,120503,2022-05-03,SIP,2465,Verified
INV101456,119551,2022-07-29,SIP,2496,Verified
INV101456,120503,2022-08-26,SIP,2575,Verified
INV101456,119551,2022-11-18,SIP,2523,Verified
INV101456,120503,2022-12-27,SIP,2655,Verified
INV101456,119551,2023-01-29,SIP,2612,Verified
INV101456,119551,2023-03-10,SIP,2412,Verified
INV101456,119551,2023-03-31,SIP,2510,Verified
INV101456,120503,2023-05-16,SIP,2608,Verified
INV101456,120503,2023-06-21,SIP,2476,Verified
INV101456,120503,2023-07-23,SIP,2473,Verified
INV101456,120843,2025-05-26,Lumpsum,5000,Verified
INV101456,120841,2025-07-24,Lumpsum,10000,Verified
INV101457,120842,2025-12-31,Lumpsum,25000,Verified
INV101457,120503,2026-01-22,SIP,1487,Verified
INV101457,120503,2026-02-28,SIP,1688,Verified
INV101457,120503,2026-03-26,SIP,1498,Verified
INV101457,125497,2026-04-09,Lumpsum,10000,Verified
INV101457,120503,2026-04-24,SIP,1499,Verified
INV101458,120842,2024-11-22,SIP,1579,Verified
INV101458,120503,2025-01-08,SIP,1432,Verified
INV101458,120503,2025-02-28,SIP,1543,Verified
INV101458,120842,2025-03-04,Redemption,2000,Verified
INV101458,120843,2025-04-06,Lumpsum,5000,Verified
INV101458,120842,2025-04-20,SIP,1391,Verified
INV101458,120842,2025-06-26,SIP,1395,Verified
INV101458,120503,2025-07-07,Lumpsum,5000,Verified
INV101458,120503,2025-07-14,SIP,1473,Verified
INV101458,120503,2025-08-30,SIP,1404,Verified
INV101458,120842,2025-10-19,SIP,1383,Verified
INV101458,120842,2025-12-08,SIP,1567,Verified
INV101458,120503,2025-12-26,SIP,1503,Verified
INV101458,120503,2026-02-16,SIP,1480,Verified
INV101458,120842,2026-03-03,SIP,1459,Verified
INV101458,120503,2026-04-15,SIP,1590,Verified
INV101458,120842,2026-04-30,SIP,1632,Verified
INV101458,125498,2026-05-08,Lumpsum,25000,Verified
INV101459,120844,2022-12-19,SIP,500,Verified
INV101459,118635,2023-01-17,SIP,541,Verified
INV101459,118635,2023-02-15,SIP,500,Verified
INV101459,120844,2023-03-10,SIP,510,Verified
INV101459,120844,2023-04-08,SIP,500,Verified
INV101459,118635,2023-04-30,SIP,500,Verified
INV101459,120844,2023-06-01,SIP,514,Verified
INV101459,118635,2023-06-25,SIP,500,Verified
INV101459,119599,2023-07-05,Lumpsum,25000,Verified
INV101459,118635,2023-07-28,SIP,582,Verified
INV101459,118635,2023-08-26,SIP,525,Verified
INV101459,120844,2023-09-24,SIP,513,Verified
INV101459,120844,2023-10-18,SIP,500,Verified
INV101459,120844,2023-11-22,SIP,500,Verified
INV101459,118635,2023-12-17,SIP,521,Verified
INV101459,120844,2024-03-31,Redemption,10000,Verified
INV101460,149323,2025-09-11,SIP,2036,Pending
INV101460,149323,2025-10-04,SIP,2052,Pending
INV101460,149323,2025-11-04,SIP,2044,Pending
INV101460,149323,2025-12-05,SIP,2099,Pending
INV101460,149323,2026-01-03,SIP,2006,Pending
INV101460,149323,2026-01-03,Redemption,5000,Pending
INV101460,149323,2026-01-27,SIP,2068,Pending
INV101460,149323,2026-02-23,SIP,1941,Pending
INV101460,149323,2026-03-23,SIP,1893,Pending
INV101460,149323,2026-04-21,SIP,2082,Pending
INV101460,149323,2026-05-16,SIP,1999,Pending
INV101461,100025,2024-10-14,SIP,1701,Pending
INV101461,100025,2024-11-15,SIP,1459,Pending
INV101461,149322,2024-12-19,SIP,1443,Pending
INV101461,100025,2025-01-19,SIP,1406,Pending
INV101461,100025,2025-02-17,SIP,1427,Pending
INV101461,100025,2025-03-24,SIP,1491,Pending
INV101461,100025,2025-04-20,SIP,1408,Pending
INV101461,100025,2025-05-22,SIP,1675,Pending
INV101461,100025,2025-06-25,SIP,1505,Pending
INV101461,100025,2025-07-26,SIP,1486,Pending
INV101461,100025,2025-08-20,SIP,1393,Pending
INV101461,149322,2025-09-14,SIP,1519,Pending
INV101461,119552,2025-11-10,Lumpsum,25000,Pending
INV101461,100025,2025-11-21,Redemption,10000,Pending
INV101462,120842,2025-10-13,Lumpsum,50000,Verified
INV101462,149323,2025-11-23,SIP,891,Verified
INV101462,149323,2025-12-28,SIP,1045,Verified
INV101462,149323,2026-01-31,SIP,942,Verified
INV101462,149323,2026-03-12,SIP,1001,Verified
INV101462,149323,2026-04-18,SIP,922,Verified
INV101463,120503,2025-08-24,SIP,1460,Verified
INV101463,119095,2025-09-25,SIP,1627,Verified
INV101463,120503,2025-10-27,SIP,1504,Verified
INV101463,119095,2025-11-29,SIP,1512,Verified
INV101463,119552,2025-12-06,Lumpsum,5000,Verified
INV101463,119095,2026-01-01,SIP,1484,Verified
INV101463,120503,2026-02-01,SIP,1529,Verified
INV101463,120503,2026-02-28,SIP,1284,Verified
INV101463,120503,2026-03-29,SIP,1513,Verified
INV101463,120503,2026-04-27,SIP,1620,Verified
INV101463,120503,2026-05-25,SIP,1527,Verified
INV101464,120503,2023-12-25,SIP,2478,Verified
INV101464,120503,2024-01-12,SIP,2497,Verified
INV101464,120503,2024-02-02,SIP,2584,Verified
INV101464,149323,2024-03-04,SIP,2680,Verified
INV101464,149323,2024-04-04,SIP,2218,Verified
INV101464,120503,2024-05-13,SIP,2470,Verified
INV101464,120503,2024-07-14,SIP,2550,Verified
INV101464,149323,2024-08-16,SIP,2557,Verified
INV101464,149323,2024-10-08,SIP,2481,Verified
INV101464,120503,2024-11-27,SIP,2463,Verified
INV101464,120503,2025-01-20,SIP,2569,Verified
INV101464,149323,2025-03-17,SIP,2219,Verified
INV101464,120503,2025-05-19,SIP,2380,Verified
INV101464,120503,2025-07-11,Lumpsum,10000,Verified
INV101464,120503,2025-07-25,SIP,2697,Verified
INV101464,149323,2025-07-30,SIP,2540,Verified
INV101464,149323,2025-09-05,SIP,2715,Verified
INV101464,149323,2025-10-24,SIP,2617,Verified
INV101464,149323,2026-01-07,SIP,2545,Verified
INV101464,120503,2026-03-20,SIP,2544,Verified
INV101464,120503,2026-04-22,SIP,2514,Verified
INV101465,149323,2023-07-21,SIP,993,Verified
INV101465,149323,2023-08-22,SIP,939,Verified
INV101465,149323,2023-09-14,SIP,908,Verified
INV101465,149323,2023-10-15,SIP,1051,Verified
INV101465,149323,2023-11-17,SIP,975,Verified
INV101465,149323,2023-12-17,SIP,888,Verified
INV101465,149323,2024-01-22,SIP,1057,Verified
INV101465,149323,2024-02-24,SIP,956,Verified
INV101465,149323,2024-03-23,SIP,991,Verified
INV101465,149323,2024-04-28,SIP,1049,Verified
INV101465,149323,2024-05-27,SIP,1029,Verified
INV101465,149323,2024-06-22,SIP,931,Verified
INV101465,149323,2024-07-21,SIP,944,Verified
INV101465,149323,2024-08-13,SIP,1001,Verified
INV101465,149323,2024-09-10,SIP,950,Verified
INV101465,120844,2024-09-25,Lumpsum,10000,Verified
INV101465,149323,2024-10-08,SIP,1018,Verified
INV101465,149323,2024-11-06,SIP,1007,Verified
INV101465,149323,2024-12-05,SIP,1086,Verified
INV101465,149323,2025-01-09,SIP,1005,Verified
INV101465,149323,2025-02-04,SIP,972,Verified
INV101465,149323,2025-02-28,SIP,961,Verified
INV101465,149323,2025-04-01,SIP,971,Verified
INV101465,149323,2025-04-30,SIP,1059,Verified
INV101465,149323,2025-06-01,SIP,1003,Verified
INV101465,120843,2025-07-31,Lumpsum,5000,Verified
INV101465,149323,2025-08-23,Redemption,10000,Verified
INV101465,118632,2025-09-20,Lumpsum,10000,Verified
INV101466,118636,2022-02-17,SIP,524,Pending
INV101466,118636,2022-03-18,SIP,518,Pending
INV101466,118636,2022-04-14,SIP,500,Pending
INV101466,118636,2022-05-16,SIP,500,Pending
INV101466,118636,2022-06-25,SIP,523,Pending
INV101466,118636,2022-07-20,SIP,516,Pending
INV101466,118636,2022-08-18,SIP,513,Pending
INV101466,118636,2022-09-14,SIP,507,Pending
INV101466,118636,2022-10-18,SIP,520,Pending
INV101466,118636,2022-11-21,SIP,577,Pending
INV101466,118636,2022-12-19,SIP,545,Pending
INV101466,118636,2023-01-19,SIP,500,Pending
INV101466,118636,2023-02-17,SIP,522,Pending
INV101466,118636,2023-03-17,SIP,500,Pending
INV101466,118636,2023-04-19,SIP,505,Pending
INV101466,118636,2023-05-16,SIP,500,Pending
INV101466,118636,2023-06-16,SIP,532,Pending
INV101466,118636,2023-07-12,SIP,507,Pending
INV101466,118636,2023-08-19,SIP,523,Pending
INV101466,118636,2023-09-18,SIP,500,Pending
INV101466,118636,2023-10-16,SIP,502,Pending
INV101466,118636,2023-11-13,SIP,500,Pending
INV101466,118636,2023-12-12,SIP,500,Pending
INV101466,118636,2024-01-10,SIP,568,Pending
INV101466,118636,2024-02-03,SIP,539,Pending
INV101466,118636,2024-03-08,SIP,517,Pending
INV101466,118636,2024-04-05,SIP,524,Pending
INV101466,118636,2024-05-12,SIP,529,Pending
INV101467,101207,2024-05-21,SIP,1001,Verified
INV101467,101207,2024-08-12,SIP,1013,Verified
INV101467,101207,2024-10-02,SIP,886,Verified
INV101467,120503,2024-11-06,Lumpsum,10000,Verified
INV101467,101207,2024-12-07,SIP,1034,Verified
INV101467,101207,2025-02-02,SIP,1035,Verified
INV101467,101207,2025-03-02,SIP,991,Verified
INV101467,101207,2025-05-23,SIP,936,Verified
INV101467,101207,2025-06-12,SIP,932,Verified
INV101467,101207,2025-07-25,SIP,1084,Verified
INV101467,101207,2025-09-15,SIP,1059,Verified
INV101467,101207,2025-09-22,SIP,964,Verified
INV101467,101207,2025-10-25,SIP,1085,Verified
INV101467,101207,2025-12-13,SIP,1002,Verified
INV101467,101207,2026-02-01,SIP,994,Verified
INV101467,101207,2026-04-28,SIP,1102,Verified
INV101468,119551,2024-08-08,Lumpsum,25000,Verified
INV101468,120843,2024-08-15,SIP,1037,Verified
INV101468,120843,2024-10-23,SIP,967,Verified
INV101468,120843,2024-11-03,SIP,1102,Verified
INV101468,120843,2024-12-09,SIP,1002,Verified
INV101468,120843,2025-02-15,SIP,991,Verified
INV101468,120843,2025-03-02,Redemption,20000,Verified
INV101468,120843,2025-03-11,SIP,1111,Verified
INV101468,120843,2025-04-16,SIP,1097,Verified
INV101468,120844,2025-05-04,Lumpsum,10000,Verified
INV101468,120843,2025-06-09,SIP,1055,Verified
INV101468,101207,2025-08-11,Lumpsum,10000,Verified
INV101468,120843,2025-08-14,SIP,985,Verified
INV101468,120843,2025-10-12,SIP,1104,Verified
INV101468,120843,2025-12-24,SIP,1063,Verified
INV101468,120843,2026-02-23,SIP,1000,Verified
INV101468,120843,2026-03-25,SIP,1085,Verified
INV101468,120843,2026-04-29,SIP,982,Verified
INV101469,119092,2024-08-27,SIP,500,Verified
INV101469,100033,2024-09-28,Lumpsum,50000,Verified
INV101469,120504,2024-10-02,SIP,530,Verified
INV101469,120504,2024-11-01,SIP,506,Verified
INV101469,120504,2024-11-30,SIP,503,Verified
INV101469,120504,2024-12-29,SIP,500,Verified
INV101469,120504,2025-01-31,SIP,536,Verified
INV101469,119092,2025-02-26,SIP,500,Verified
INV101469,120504,2025-03-19,SIP,518,Verified
INV101469,120504,2025-04-22,SIP,520,Verified
INV101469,119092,2025-05-25,Redemption,20000,Verified
INV101469,118635,2025-05-27,Lumpsum,50000,Verified
INV101469,119092,2025-05-29,SIP,504,Verified
INV101469,120504,2025-07-01,SIP,500,Verified
INV101469,120504,2025-07-23,SIP,500,Verified
INV101469,119092,2025-08-23,SIP,500,Verified
INV101469,119092,2025-10-23,SIP,500,Verified
INV101469,119599,2025-11-18,Lumpsum,5000,Verified
INV101469,120504,2025-12-28,SIP,500,Verified
INV101469,120504,2026-02-16,SIP,500,Verified
INV101469,120504,2026-04-20,SIP,505,Verified
INV101470,100033,2024-01-11,SIP,1926,Verified
INV101470,118636,2024-02-06,SIP,1895,Verified
INV101470,118636,2024-03-07,SIP,1829,Verified
INV101470,100033,2024-05-08,SIP,1898,Verified
INV101470,119095,2025-05-21,Lumpsum,5000,Verified
INV101470,120841,2025-12-12,Lumpsum,10000,Verified
INV101470,120506,2025-12-15,Lumpsum,10000,Verified
INV101471,125498,2026-04-06,SIP,1009,Pending
INV101471,120844,2026-04-16,Lumpsum,25000,Pending
INV101471,100025,2026-05-06,SIP,972,Pending
INV101472,119552,2026-05-20,Lumpsum,10000,Pending
INV101473,119095,2023-04-30,SIP,1521,Pending
INV101473,119095,2023-07-21,SIP,1383,Pending
INV101473,119095,2023-09-09,SIP,1497,Pending
INV101473,119095,2023-10-26,SIP,1549,Pending
INV101473,119095,2023-11-24,SIP,1463,Pending
INV101473,119095,2024-01-24,SIP,1494,Pending
INV101473,119095,2024-02-20,SIP,1564,Pending
INV101473,119095,2024-04-19,SIP,1517,Pending
INV101473,119095,2024-06-12,SIP,1547,Pending
INV101473,119095,2024-07-26,SIP,1528,Pending
INV101473,119095,2024-08-17,SIP,1490,Pending
INV101473,120506,2024-10-09,Lumpsum,10000,Pending
INV101473,119095,2024-10-21,SIP,1669,Pending
INV101473,119095,2024-12-08,SIP,1438,Pending
INV101473,119095,2025-01-16,SIP,1397,Pending
INV101473,119095,2025-03-16,SIP,1508,Pending
INV101473,119551,2025-03-18,Lumpsum,50000,Pending
INV101473,119095,2025-04-12,SIP,1491,Pending
INV101473,119095,2025-06-11,SIP,1508,Pending
INV101473,119095,2025-07-13,SIP,1581,Pending
INV101473,119095,2025-09-04,SIP,1448,Pending
INV101473,119095,2025-10-20,SIP,1347,Pending
INV101473,119095,2025-12-10,SIP,1714,Pending
INV101473,149323,2026-01-28,Lumpsum,50000,Pending
INV101473,119095,2026-02-16,SIP,1493,Pending
INV101473,119095,2026-04-08,SIP,1545,Pending
INV101474,120841,2022-08-27,SIP,1992,Pending
INV101474,101208,2022-10-23,SIP,2221,Pending
INV101474,120841,2023-01-05,SIP,2021,Pending
INV101474,101208,2023-03-07,SIP,2059,Pending
INV101474,120841,2023-05-22,SIP,2009,Pending
INV101474,101208,2023-07-22,SIP,2148,Pending
INV101474,101208,2023-10-15,SIP,1935,Pending
INV101474,120841,2023-11-28,SIP,1883,Pending
INV101474,125498,2023-11-28,Lumpsum,25000,Pending
INV101474,118636,2023-12-27,Lumpsum,5000,Pending
INV101474,120841,2024-02-15,SIP,2123,Pending
INV101474,120841,2024-03-28,SIP,2047,Pending
INV101474,120841,2024-04-15,SIP,1903,Pending
INV101474,101208,2024-04-26,SIP,2108,Pending
INV101474,120503,2024-12-04,Lumpsum,25000,Pending
INV101475,120503,2024-03-28,SIP,2057,Verified
INV101475,120503,2024-04-24,SIP,1990,Verified
INV101475,120506,2024-05-24,SIP,2092,Verified
INV101475,120506,2024-06-23,SIP,2046,Verified
INV101475,120506,2024-07-29,SIP,2011,Verified
INV101475,120503,2024-08-23,SIP,1972,Verified
INV101475,120503,2024-09-17,SIP,1761,Verified
INV101475,120503,2024-10-15,SIP,2138,Verified
INV101475,120506,2024-11-13,SIP,2030,Verified
INV101475,120506,2024-12-15,SIP,1934,Verified
INV101475,120506,2025-01-22,SIP,1902,Verified
INV101475,120503,2025-02-22,SIP,2011,Verified
INV101475,120503,2025-03-25,SIP,1980,Verified
INV101475,120506,2025-04-19,SIP,1963,Verified
INV101475,120506,2025-05-23,SIP,1850,Verified
INV101475,120503,2025-06-28,SIP,2071,Verified
INV101475,120503,2025-07-23,SIP,1986,Verified
INV101475,120503,2025-08-19,SIP,1891,Verified
INV101475,120503,2025-09-15,SIP,2206,Verified
INV101475,120503,2025-10-17,SIP,2036,Verified
INV101475,120503,2025-11-21,SIP,1988,Verified
INV101475,120503,2025-12-24,SIP,1989,Verified
INV101475,120503,2026-01-21,SIP,1948,Verified
INV101475,120506,2026-03-11,Redemption,10000,Verified
INV101476,119599,2023-12-11,SIP,522,Verified
INV101476,119599,2024-01-04,SIP,500,Verified
INV101476,119599,2024-02-04,SIP,500,Verified
INV101476,119551,2024-02-28,SIP,516,Verified
INV101476,119599,2024-03-31,SIP,500,Verified
INV101476,119093,2024-03-31,Lumpsum,50000,Verified
INV101476,119599,2024-05-04,SIP,500,Verified
INV101476,119551,2024-05-31,SIP,500,Verified
INV101476,119599,2024-06-27,SIP,512,Verified
INV101476,119599,2024-07-30,SIP,526,Verified
INV101476,119551,2024-09-01,SIP,500,Verified
INV101476,119551,2024-10-05,SIP,500,Verified
INV101476,119552,2024-10-10,Lumpsum,50000,Verified
INV101476,119599,2024-11-03,SIP,532,Verified
INV101476,119599,2024-12-04,SIP,500,Verified
INV101476,119599,2024-12-08,Redemption,5000,Verified
INV101476,119551,2024-12-29,SIP,530,Verified
INV101476,119551,2025-01-31,SIP,501,Verified
INV101476,119599,2025-02-24,SIP,504,Verified
INV101476,119599,2025-03-22,SIP,500,Verified
INV101476,120843,2025-03-22,Lumpsum,10000,Verified
INV101476,119599,2025-04-23,SIP,500,Verified
INV101476,119551,2025-05-23,SIP,506,Verified
INV101476,119599,2025-06-14,SIP,500,Verified
INV101476,119551,2025-07-15,SIP,500,Verified
INV101476,119551,2025-08-08,SIP,510,Verified
INV101476,119551,2025-09-01,SIP,500,Verified
INV101476,119599,2025-09-30,SIP,515,Verified
INV101476,119551,2025-11-01,SIP,528,Verified
INV101476,119551,2025-12-07,SIP,508,Verified
INV101476,119551,2026-01-06,SIP,515,Verified
INV101476,119599,2026-01-27,SIP,500,Verified
INV101476,119599,2026-02-23,SIP,500,Verified
INV101476,119599,2026-03-26,SIP,530,Verified
INV101476,119551,2026-04-21,SIP,500,Verified
INV101476,119551,2026-05-25,SIP,500,Verified
INV101477,125498,2024-12-27,SIP,4939,Pending
INV101477,125498,2025-01-23,SIP,5004,Pending
INV101477,149323,2025-01-29,Lumpsum,5000,Pending
INV101477,125498,2025-02-22,SIP,4645,Pending
INV101477,125498,2025-03-20,SIP,4912,Pending
INV101477,125498,2025-04-20,SIP,5118,Pending
INV101477,125498,2025-05-15,SIP,4694,Pending
INV101477,125498,2025-06-10,SIP,5199,Pending
INV101477,102886,2025-06-10,Lumpsum,5000,Pending
INV101477,125498,2025-07-08,SIP,5026,Pending
INV101478,120503,2025-02-13,SIP,500,Verified
INV101478,120503,2025-03-14,SIP,500,Verified
INV101478,120503,2025-04-12,SIP,503,Verified
INV101478,120503,2025-04-13,Redemption,20000,Verified
INV101478,120503,2025-05-09,SIP,500,Verified
INV101478,125498,2025-06-01,Lumpsum,5000,Verified
INV101478,120503,2025-06-03,SIP,519,Verified
INV101478,120503,2025-07-03,SIP,555,Verified
INV101478,120503,2025-08-03,SIP,509,Verified
INV101478,120503,2025-08-31,SIP,529,Verified
INV101478,120503,2025-09-28,SIP,543,Verified
INV101478,120503,2025-11-03,SIP,500,Verified
INV101478,120503,2025-12-01,SIP,500,Verified
INV101478,120503,2025-12-25,SIP,507,Verified
INV101478,120503,2026-01-24,SIP,516,Verified
INV101478,120503,2026-02-22,SIP,521,Verified
INV101478,120504,2026-03-04,Lumpsum,10000,Verified
INV101478,120503,2026-03-23,SIP,500,Verified
INV101478,120503,2026-04-22,SIP,518,Verified
INV101478,120503,2026-05-20,SIP,522,Verified
INV101479,120506,2023-09-05,SIP,1000,Verified
INV101479,120506,2023-10-02,SIP,1102,Verified
INV101479,120506,2023-10-30,SIP,999,Verified
INV101479,120506,2023-12-02,SIP,1109,Verified
INV101479,120506,2023-12-31,SIP,907,Verified
INV101479,120506,2024-01-29,SIP,915,Verified
INV101479,120506,2024-02-25,SIP,1074,Verified
INV101479,120506,2024-03-22,SIP,948,Verified
INV101479,120503,2024-04-04,Lumpsum,10000,Verified
INV101479,120506,2024-04-24,SIP,990,Verified
INV101479,120506,2024-05-28,SIP,987,Verified
INV101479,120506,2025-05-19,Redemption,10000,Verified
INV101479,120506,2025-07-05,Lumpsum,25000,Verified
INV101480,148569,2025-09-21,SIP,1459,Verified
INV101480,148569,2025-10-23,SIP,1695,Verified
INV101480,148569,2025-11-30,SIP,1546,Verified
INV101480,148569,2026-01-09,SIP,1463,Verified
INV101480,148569,2026-02-10,SIP,1609,Verified
INV101480,148569,2026-03-04,SIP,1528,Verified
INV101480,148569,2026-04-05,SIP,1530,Verified
INV101480,148569,2026-04-29,SIP,1532,Verified
INV101481,149323,2023-05-20,SIP,1053,Verified
INV101481,149323,2023-06-29,SIP,964,Verified
INV101481,118636,2023-07-13,SIP,1026,Verified
INV101481,149323,2023-09-13,SIP,960,Verified
INV101481,118636,2023-09-18,SIP,1043,Verified
INV101481,118636,2023-10-28,Redemption,2000,Verified
INV101481,149323,2023-12-01,SIP,985,Verified
INV101481,118636,2023-12-27,SIP,1012,Verified
INV101481,149323,2024-03-07,SIP,975,Verified
INV101481,118636,2024-04-28,SIP,894,Verified
INV101481,149323,2024-06-28,SIP,1000,Verified
INV101481,118636,2024-08-03,SIP,986,Verified
INV101481,149323,2024-09-11,SIP,923,Verified
INV101481,118636,2024-10-24,SIP,922,Verified
INV101481,149323,2024-12-16,SIP,1001,Verified
INV101481,118636,2025-01-18,SIP,1019,Verified
INV101481,149323,2025-03-30,SIP,919,Verified
INV101481,118636,2025-05-14,SIP,1010,Verified
INV101481,118636,2025-06-26,SIP,998,Verified
INV101481,118636,2025-08-26,SIP,986,Verified
INV101481,118636,2025-11-06,SIP,949,Verified
INV101481,149323,2025-12-16,SIP,899,Verified
INV101481,118636,2026-01-29,SIP,1034,Verified
INV101481,149323,2026-02-08,SIP,1038,Verified
INV101481,149323,2026-03-28,SIP,992,Verified
INV101481,149323,2026-05-18,SIP,1031,Verified
INV101481,118636,2026-05-23,SIP,994,Verified
INV101482,102887,2025-02-22,SIP,3031,Verified
INV101482,102887,2025-03-26,SIP,2940,Verified
INV101482,102887,2025-04-25,SIP,2841,Verified
INV101482,102887,2025-05-23,SIP,2996,Verified
INV101482,102887,2025-06-15,SIP,3359,Verified
INV101482,102887,2025-07-12,SIP,3031,Verified
INV101482,102887,2025-08-05,SIP,2547,Verified
INV101482,102887,2025-09-10,SIP,3008,Verified
INV101482,102887,2025-10-01,SIP,2847,Verified
INV101482,102887,2025-11-08,SIP,3072,Verified
INV101482,102887,2025-11-27,SIP,2924,Verified
INV101482,102887,2025-12-26,SIP,3078,Verified
INV101482,102887,2026-01-02,Redemption,20000,Verified
INV101482,102887,2026-01-24,SIP,2740,Verified
INV101482,102887,2026-02-20,SIP,2864,Verified
INV101482,102887,2026-03-24,SIP,2919,Verified
INV101482,102887,2026-04-20,SIP,2961,Verified
INV101482,102887,2026-05-16,SIP,3226,Verified
INV101483,120506,2024-03-04,SIP,1476,Verified
INV101483,120503,2024-04-02,SIP,1449,Verified
INV101483,120506,2024-05-11,SIP,1461,Verified
INV101483,120506,2024-06-09,SIP,1402,Verified
INV101483,120506,2024-07-10,SIP,1487,Verified
INV101483,120503,2025-09-11,Redemption,5000,Verified
INV101484,120841,2024-03-11,SIP,989,Verified
INV101484,120841,2024-04-21,SIP,870,Verified
INV101484,120841,2024-05-14,SIP,1025,Verified
INV101484,120841,2024-05-30,SIP,951,Verified
INV101484,120841,2024-07-05,SIP,983,Verified
INV101484,120841,2024-09-02,SIP,1011,Verified
INV101484,120841,2024-10-03,SIP,915,Verified
INV101484,120841,2025-01-17,SIP,1001,Verified
INV101484,149323,2025-02-16,Lumpsum,10000,Verified
INV101484,120841,2025-03-21,SIP,881,Verified
INV101484,120841,2025-04-26,Redemption,2000,Verified
INV101484,120841,2025-04-27,SIP,980,Verified
INV101484,120841,2025-06-01,SIP,1038,Verified
INV101484,120841,2025-07-10,SIP,979,Verified
INV101484,120841,2025-08-23,SIP,1001,Verified
INV101484,120841,2025-09-12,SIP,1049,Verified
INV101484,120841,2025-10-15,SIP,995,Verified
INV101484,120841,2025-12-28,SIP,1145,Verified
INV101484,120841,2026-02-20,SIP,913,Verified
INV101484,120841,2026-03-31,SIP,1085,Verified
INV101484,120841,2026-05-10,SIP,1041,Verified
INV101485,102887,2024-11-08,SIP,534,Verified
INV101485,102887,2024-12-04,SIP,500,Verified
INV101485,125498,2025-01-08,SIP,512,Verified
INV101485,125498,2025-02-20,Redemption,2000,Verified
INV101485,102887,2025-03-10,SIP,500,Verified
INV101486,120503,2024-10-05,SIP,2404,Verified
INV101486,120503,2024-11-03,SIP,2591,Verified
INV101486,120503,2024-12-05,SIP,2207,Verified
INV101486,120503,2025-01-14,SIP,2548,Verified
INV101486,120503,2025-02-14,SIP,2482,Verified
INV101486,120503,2025-03-14,SIP,2637,Verified
INV101486,120503,2025-04-09,SIP,2538,Verified
INV101486,120503,2025-05-15,SIP,2523,Verified
INV101486,120503,2025-06-16,SIP,2325,Verified
INV101486,120503,2025-07-19,SIP,2546,Verified
INV101486,120503,2025-08-17,SIP,2590,Verified
INV101486,120503,2025-09-11,SIP,2725,Verified
INV101486,120503,2025-10-22,SIP,2425,Verified
INV101486,120503,2025-11-25,SIP,2483,Verified
INV101486,120503,2025-12-20,SIP,2662,Verified
INV101486,120503,2026-01-17,SIP,2576,Verified
INV101486,120503,2026-02-03,Lumpsum,10000,Verified
INV101486,120503,2026-02-23,SIP,2565,Verified
INV101486,120503,2026-03-25,SIP,2381,Verified
INV101486,120503,2026-04-20,SIP,2483,Verified
INV101486,120503,2026-05-18,SIP,2585,Verified
INV101487,120844,2025-02-15,SIP,1809,Verified
INV101487,149323,2025-02-28,Lumpsum,5000,Verified
INV101487,102887,2025-03-23,SIP,2132,Verified
INV101487,120844,2025-04-28,SIP,2080,Verified
INV101487,120844,2025-05-31,SIP,1978,Verified
INV101487,120844,2025-06-25,SIP,2079,Verified
INV101487,102887,2025-07-18,SIP,1937,Verified
INV101487,120844,2025-08-19,SIP,2023,Verified
INV101487,120844,2025-09-15,SIP,2195,Verified
INV101487,120844,2025-09-27,Redemption,10000,Verified
INV101487,102887,2025-10-11,SIP,1982,Verified
INV101487,120844,2025-11-12,SIP,2060,Verified
INV101487,120844,2025-12-16,SIP,2143,Verified
INV101487,120844,2026-01-15,SIP,2021,Verified
INV101487,102887,2026-02-10,SIP,2019,Verified
INV101487,120844,2026-03-05,SIP,1787,Verified
INV101488,118633,2025-09-13,SIP,500,Verified
INV101488,125497,2025-10-11,SIP,515,Verified
INV101488,118633,2025-11-02,SIP,500,Verified
INV101488,118633,2025-12-05,SIP,500,Verified
INV101489,149322,2025-07-22,SIP,1009,Verified
INV101489,120844,2025-07-28,Lumpsum,5000,Verified
